,store_id,store_name,score,ward,review_cnt,review,personal_score
259,00000008,日の丸 さんじ,3.62,稲荷町,35,＜2016年7月 初訪＞普段は「さんじ」として営業されてますが、夏の期間だけ毎週金曜日に鴨つけそばを提供しているお店です。初回の営業がすこぶる評判が良く、2回目の営業日に伺いました。メニューは鴨つけそばと鴨出汁炊き込みご飯の2種類だけ。その鴨出汁炊き込みご飯もお昼過ぎには売り切れで、鴨つけそばのみを注文。一品だけなので提供も早く、それほど待たずに登場です。涼しげなガラスの皿に盛られた麺は、浅草開化楼特注で黒全粒粉が70％も練り込まれたという田舎そばのようなビジュアル。麺だけ食べると食感や啜り心地も田舎そばに似た感じです。つけ汁は見た目で分かるほど鴨肉がこれでもか！と言うくらいたっぷり入ってます。レンゲでひと口飲んでみると、表面を覆う鴨油の旨みが口の中に広がります。さっそくいただいてみると、つけ汁はカエシが控えめで圧倒的な鴨の旨みで食べさせる感じ。麺の見た目から蕎麦を食べている錯覚に陥りそうですが、噛みしめた麺から伝わる小麦の甘さでつけ麺なんだと思い留まされます。ごろごろ入った鴨肉は身が締まった歯応えで皮まで旨く、この量も嬉しいですね。つけ汁に沈んだタマネギも甘く、これもgood！ガラスの皿に添えられた山椒は最高の味変アイテムで、相性バツグンで味を引き締めます。山菜は箸休めとして良し、一緒に食べて山菜そば風にしても良し。最後にスープ割りで鴨感最高潮を迎えてフィニッシュ、なかなかの満足感です。麺もつけ汁も鴨汁そばのテイストを感じさせるもそれとは一線を画して、かと言ってつけ麺と断言するのもどこか躊躇われる、蕎麦とつけ麺が融合した感じの見事な一杯。いきなり限定営業での初訪でしたが、これは通常営業もぜひ伺ってみたいですね。,lunch:3.7
260,00000008,日の丸 さんじ,3.62,稲荷町,35,上野に用事が有り、お昼になったので何処かでランチをしようと思い、食べログで探してみたら、前に行った『さんじ』が金曜日限定で『日の丸 さんじ』として鴨つけそばを出していて評価が高かったので行く事にしました♪お店の前に着いたら、やっぱり行列です(^_^;)すっごい人気ですね♪先に食券を買うシステムみたいなので、店内の券売機のメニューを見て『鴨つけそば 900円』の食券を買って、また行列に並びます♪メニューには鴨つけそばと鴨出汁炊き込みご飯しか有りません♪少し待って店内に案内され、案内されたカウンター席に座って食券を出して待ちます♪やはり少し待って鴨つけそばが来ました♪麺は浅草開花楼の黒全粒粉麺です♪つけ汁には玉ねぎ、三つ葉、鴨肉が入っています♪麺の上に山菜と山椒が有ります♪早速頂きます♪鴨の上品な味がして美味しいですね(^｡^)麺とつけ汁の相性も良いですね♪山椒を振りかけると味の変化を楽しめますがむしろこちらの方が好みですね)^o^(美味しいです♪山菜は箸休めに良いですね♪鴨肉もこれでもかと入っていて蕎麦屋でこれだけ入っていたら一体いくら料金を取られるでしょうか？(^_^;)CP高いですね♪そしてあっという間に完食です♪今日もご馳走様でしたm(_ _)mまた来ますね♪,lunch:3.6
261,00000008,日の丸 さんじ,3.62,稲荷町,35,鴨白湯に対しての評価なのであしからずm(_ _)m今日は休日。東上野でのランチ。東京醤油かあっさり塩が食べたくてこちらに来ました。だけどこの日はたまたま金曜日。清洲橋通りの「紫 くろ喜」さんよろしく、こちらも鴨の日だったみたい。しかもこの日は特別メニューの「鴨白湯」（900円）とのこと。ここ最近は心臓の病も見つかり、コッテリ系を避ける傾向にある訳ですが、鴨白湯だなんていわれちゃうとついつい興味が・・・で、結局列に並んじゃいました。システムはくろ喜さんと同じく、店内にある券売機で食券を買ってから外に並びます。この日は鴨白湯１種類のみなので、メニューに悩むことも一切なし（笑）比較的早い時間に到着した為、列にはまだ3人ほど。すぐにカウンター席に座れましたが、座ってからが意外と長っ！　15分ほど待ちましたかね。さてと実食。白湯というよりは、茶色みがかった褐色のスープ。よくわかりませんが、鴨から白湯って難しいのかも知れませんね。まずはスープを一口。ほんの少しだけトロみがかったスープですが、思ったほど濃厚さはなくマイルド。鴨白湯＝鴨出汁全開なのかと思いきや、鴨独特の風味や旨みもそれほど感じず。どちらかというと鶏白湯に近いというか、言われないと鴨白湯ということさえわからないカモ？！具には鴨団子？に大量の玉ねぎ。そして芽ネギのようなものが少々。麺は浅草開花楼製。　比較的低加水の麺で食感・色から察するに全粒粉を使用してるように感じました。全体的にはバランスも良く、美味しい若者向きのラーメンですが、鴨白湯という特色は感じられなかったのが正直なところ。また、鴨という素材を活かしきれてなかったようにも感じました。これからの研究次第ではもっと美味しくなるように思うので頑張ってほしいところです。ごちそうさまでした。,lunch:3.3
262,00000008,日の丸 さんじ,3.62,稲荷町,35,"二毛作のラーメン店というと、浅草橋の「紫 くろ喜」が代表的でしょう。普段は「饗 くろ喜」として営業。金曜日のみ「紫 くろ喜」として鴨ラーメンを出す。金曜日のみの営業とあってハードルが高く、人気にさらに拍車がかかった店として有名ですね。ところで、稲荷町にある「さんじ」。丁寧なラーメンはかなり上品。なかなか美味しいラーメンではあるものの、「くろ喜」ほどの人気はありませんでした。その「さんじ」がやはり金曜日限定で、同じく鴨を使ったラーメンを出すようになった。そうしたら、上野界隈で一気にブレイク。上野界隈で一番人気の店となりました。それが金曜日限定の「日の丸さんじ」。行列が出来るほどの店になったというので、一応行ってみました。開店は11時丁度。灼熱の暑さゆえ、それほどは並ばないと思い、20分前に到着。なんと2人待ってました。おそらく10時30分には並んだんでしょう。仕方がない、私も待ちますか。すると私の後ろにすぐに若い男性が並びます。結局、開店前に12人ほど並びました。炎天下なのにね。たしか、店内は10席だという記憶があるから、この中で2人は2巡目になるということになります。ご主人が開店5分前に入れてくれました。はて、顎鬚なんかあったかな？厨房では随分と綺麗な女性がいます。奥さんでしょうか。前は居なかったと思うけど・・・しかし、エライ美人さんです。そういえばご主人は元相撲取りだったとか。スポーツ選手はモテますね。夏場は「鴨つけ麺」（900円）のみ。食券機で大盛のボタンを押します（+120円）。1,000円超えはなかなか強気です。水を飲んで待ちます。最初の3人はすぐに出てきました。1巡目といっても、時間差があります。見た目が凄いです。つけ麺といっても、かなり黒い。まるで田舎蕎麦みたいだ。これって、本当にラーメンでしょうか？うーむ、ちょっと縮れてますね。そういや浅草開花楼の麺のようです。随分と蕎麦っぽい麺です。右上に山椒が付いてます。ちょっといい香りです。さて、つけ汁ですが、中に鴨肉が結構入ってます。こりゃ凄いわ。蕎麦屋の鴨南蛮はここまで入っていないと思います。でも私は鴨南蛮は好きじゃないのです。だいたい、温かい蕎麦は好きじゃない上に、鴨肉の臭みがいけません。此方はどうでしょうか？一口食べてみましたが、臭みは全くなし。鴨の脂の甘味はやや気になりますが、これは止むを得ないところでしょう。麺をそのまま食べてみます。うむ、なんだかラーメンっぽくない味だ。ちょっと蕎麦っぽい。全粒粉だとこうなるのか？つけ汁に漬けます。ほぅ、こりゃなかなか良い。今まで食べたことのないつけ麺です。つけ麺であってつけ麺ではない感じ。でも、蕎麦でもない。甘味と脂を感じる汁に負けない強い麺ですね。蕎麦より合うように思います。蕎麦の鴨南蛮は美味しいと思ったことはないけど、これは美味しい。麺のコシもこの強い汁に負けず、と言って喧嘩もせず、見事に調和している。なるほどねぇ。ここで、山椒を入れてみる。おおっ、全然味が変わります。山椒を入れると相当よくなる。最初から入れていても良いかもしれないくらい。素晴らしい美味しさです。しかし、これは果たしてラーメンなんだろうか？食べていると蕎麦屋で食事をしている感じ。上等な鴨せいろを超えている。うむ、これはラーメン店のつけ麺ではないな。最後に割スープを頂きます。鴨肉の脂の甘さと旨さを十分に堪能できます。いやぁ、奥が深いですね。",lunch:4.0
263,00000008,日の丸 さんじ,3.62,稲荷町,35,訪問日２０１６年８月１９日(金)鴨つけそば  ９００円鴨出汁炊き込みご飯  ３００円有給休暇で実家に帰省し、昨日１８日に東京へ戻ってきた。そして戻ってきたばかりですが、職場の人にさっそく食べ歩きに誘われる。忙しいなぁwあまりお盆やお盆前後はお休みのお店も多いと思うので食べ歩きするには効率的ではないと個人的には思いますね。１軒目の予定は急上昇していた錦糸町にできた鯛のラーメンの新店へ。しかし、お店まで行ったが夏休みでやってない事を知る(笑)職場の人は「しまった、ブログとかチェックするの忘れてた。申し訳ない」と。まあ、お盆の辺りですからねwタイムロスで余計にお腹が空いて２軒目に予定していた日の丸さんじへ。金曜のみ鴨、同じキーワードのお店錦糸町から総武線で通ったけどなwwどこにあるんですか？と職場の人に聞くと「稲荷町って所みたいだよ、わかる？」実は昨日、１８日に稲荷町の稲荷屋へ(笑)１１時２２分着満席の外待ち２０人ほど炎天下で３５℃ぐらいの中、並ぶw食券を買ってから並ぶようですが、その案内書きの前に人がズラッと並んでたら見えないですね。先に買ってない人のが多かったかな。まあ、メニューは鴨つけそば、炊き込みご飯の２つしかないですし、直前に店員さんが食券を回収している様子もなかったので入店する頃に買っても同じでしたかな。自分達のすぐ後ろに並んでた方たちがモメてました。原因は待ち合わせ、合流の割り込みですかな。自分の真後ろに並んでた人の友達が遅れて来たようです。すでに後続８人ぐらいは並んでいましたが、遅れて来た１人が先に並んでいた友達の前、自分の真後ろに入ったようで。自分は前を見て並んでいたので最初、なんだろ？と思ってましたけど一緒に行った職場の人が後ろ見てみなと。振り返ると自分の真後ろの方たちがモメていた。「全員そろってから並ぶのが常識ですよ」「並んでる人たちが見えないのか？」と割り込みされた方たちが注意していた。友達、家族が先に並んでようが他のすでに並んでいる人の前に入るという行動、それを【割り込み】というんですけどね。まあファミレスなどテーブル席のお店や名前、人数などを先にボードに書くような所ならギリギリの範囲かもしれないでしょうけど。全員そろってから並ぶ、合流の場合は全員で最後尾に並ぶ、他の人の迷惑にならないよう考える。それが【マナー】というものですね。しぶしぶ２人組は最後尾に並んだようです。並んでから４０分、外待ちの最初になる。１席だけ空いたのでバラバラの席でイイですから一緒に行った職場の人に「先に食べててイイですよ」と譲った。「こんな時ぐらい年上をうや、うやま、   う・や・ま・わ・な・い・と！ 若いのですぐに食べ追い付きますし(笑)」数分差で入店、食券を渡して着席。着席して５分で着丼。茶色をした浅草開花楼の麺まずはそのままで麺を一本・・・・弾力やコシというよりは固めですな。歯切れ、のど越し重視な印象茶色な見た目のイメージよりは風味は弱い。ではつけ汁をつけて一口・・・・鴨だしのコクや深みを感じつつ、少し爽やかな酸味の味付けなつけ汁ですね。まあ、わかりやすく言うと鴨南蛮というイメージですかな。鴨肉はプリプリ感と柔らかさの両方ある。山椒も味の変化としてなかなかイイ。炊き込みご飯はちょっと薄味すぎでしたかなぁwwそして連食で次のお店神田の塩生姜らー麺マニッシュへ,lunch:3.7
264,00000008,日の丸 さんじ,3.62,稲荷町,35,2016・8・26　初訪竜泉で打合せが終わって六本木に移動する前に近場でランチを済ませようと食べログで台東区、ラーメンで検索すると２位に出てきたのが「日の丸さんじ」。金曜日のみの味変え営業で元々のさんじは未訪だけど高評価に期待しての初訪です。お店に着いたのは11：58で待ち客は3名。時間的に10人以上待ち客がいたら諦めようと思っていたからラッキーな少人数。食券は先に買うようなので店内に入り目当ての鴨つけそば900円と味玉100円の食券を購入して列に接続します。値段まではチェックしていなかったけど、デフォのつけ麺で900円はかなりの高額でビックリしました。12分程待って店内に案内され厨房に面したカウンターの左端に着席。出来上がった先客の料理をみると並盛りだと量が少なそうなので口頭で大盛りに変更してもらい120円を現金で支払い着席から9分程で着丼です。写真では見ていたけど、見事に茶色な浅草開化楼製の黒全粒粉麺。2ｍｍちょい幅のエッヂの立った平打ちウェーブ麺。加水はやや低めで硬めの茹で上がりでザクザクした食感。色通りに全粒粉を多用していているらしく小麦の香りはかなり強烈です。つけ汁は鴨の香りがかなり強いけど油由来か？出汁はしっかりしているけど旨味より香りが立つ感じです。かえしは角の立たないしっかりした醤油感で甘味はさほど強くなく、スッキリした油感が良。具は小振りな鴨肉のぶつ切りがゴロゴロと多めに入っていて甘味の強い玉ねぎと三つ葉。味玉は黄身が脱水してゼリー状になったやや硬めの茹で上がり。甘味もあるが醤油がかなり強く玉子自体の味が判りづらい濃い味付け。途中で麺皿の端に盛られた山椒をつまんでパラパラ麺にかけてみると、こりゃ美味い！自分的には山椒がかかっていたほうがスッキリして好みです。麺が無くなってスープ割を頼むと鴨の旨味がグーンとアップ！甘味も強くなって香り強い油チューニングより出汁がしっかりした鴨汁になって割った状態で食べたいかも？大盛りにすると1000円オーバーで値段的な満足度はちょっと低めかな。蕎麦を狙った感はあるけど、しっかりつけ麺になっていいる所が味い1杯。つけ麺1000円オーバーで満腹になれなかったのだけが残念な1杯でした。,lunch:3.8
265,00000008,日の丸 さんじ,3.62,稲荷町,35,"こちらのお店、浅草から微妙に遠いため、気になりつつもなかなか訪店できずにいたのですが、金曜のみ鴨つけそば専門のセカンドブランドを立ち上げると聞き、鴨好きの私は訪店しました。ちなみに大雨だったので、不退転の覚悟でバスで向かったのですが、外待ち20名超の行列です。時間はなかったのですが、交通費をかけて伺ったので引くに引けず、その行列に接続しました。30～40分後に着席着丼、鴨の旨味と麺の薫りががっぷり四つに組み、ハンパない美味しさです。さらに漬け汁には、惜しげもなく鴨肉が散りばめられていて、量のみならず香りも食感も最高！これが900円とか、2㎞圏内で「鴨せいろ1,500円」とかやってるお蕎麦屋さんは全滅でしょう。さらに（お話ししてませんが）ご主人、奥様とも、天性の人懐っこさでこの上なく快適な接客。今度はというか近々に自転車を飛ばして、通常日の「さんじ」さんにもお邪魔してみたいです。",lunch:4.5
266,00000008,日の丸 さんじ,3.62,稲荷町,35,＜２０１６．０７＞　鴨つけそば【鴨だしの甘みー最高！野趣と滋味が深く優しい旨味！麺に合う！】　まだ明るい夕方のニュース番組を眺めながら、やっと食えるという安堵感で眠たくなってきます。思えば今週は辛かった………。そんな私自身へのご褒美が、今回の「鴨つけそば」です。何度もネットで見ていたその一杯が、リアルに運ばれてくると、ちょっとした興奮を覚えます。美しげで、それでいて素朴で野趣溢れる感じがする麺顔一式です。まずは、つけダレから単体で味わうことに。　一口目から安らぎをおぼえますねー。この何とも言えない甘味を含むコク。野趣が溢れるようなしっかりとした味わいと香りを感じさせる肉。しかし四つ足とは別格のすっきり感がある一方、丸鶏に似た芳醇さと、じっとりとした野趣風味を感じさせるエキス。まさに鴨だけにしか出来ない仕事ぶりを十分に発揮です。醤油ダレの円やかさにも合致して、円やかであるけど濃ゆいといった味わい。しかも塩っぱいイメージがまるでなしという感じです。　鴨肉のエキス感だけでなく、玉ねぎからにじみ出る野菜の甘味も感じるし、三つ葉の風味も薬味としては最高。スープ割りしなくとも、このままグビグビと飲み干してしまいたいと言う衝動に駆られますが、そこはじっと我慢我慢。　また、お好みでと言われた山椒の粉が、実に合います。ガラスの麺皿の右上に、粉状で少し備え置かれてますが、さてこれをどのように入れようか・・・。一瞬悩みますが、私は湿ったレンゲの底の部分を押し当てて、粉を吸い付かせて、そのままつけダレへと投入致します。野趣溢れる味わいと、山椒の雅な刺激感が、対極と思えどベストマッチ。つけダレが、一気に華やぎます。これはハマったハマったーーーー。【蕎麦ライクでもあり、きっぱりとした歯応えありで、鴨出汁相性抜群！】　この麺は、ここでしか味わえないというオリジナリティ度が強いもの。この褐色の深さ、強さは初めて見たとき度肝を抜かされました。風味の強さと味わいの厚さで、合わせるスープが大変だろうなーと思う。だけど、この鴨出汁との相性は抜群ですね。上述の濃ゆい味わいを見事に受け止めるだけでなく、出汁の風味と麺の風味の渾然一体ぶりはさすがです。　艶やかな褐色でありつつ、歯応え感は少しハードな感じで、カツカツっとしたような前歯の当たりは痛快。奥歯でプレスしすり潰す際は、風味が溢れる。すすり上げもよくて、喉越しにシルエットをハッキリと感じるタイプ。鴨肉のと一緒に属しても、しっかりと負けない風味を漂わせます。以前は煮干しの醤油清湯と合わせたんだけど、意外に何にでも相性が良い麺かもしれませんね。【鴨肉の柔らかさ抜群！酒との相性の良さを感じる絶品！玉ねぎ背負った鴨】　鴨肉が最高の出来栄えです。美味すぎて、「もうこれ以上、泣かせんといてほしいわ」と京極万太郎の如く言葉をこぼしそう。皮は薄く炙り焦げを感じさせつつも、肉は非常に健康的なピンク色。ジューシーな状態をキープで、噛むと肉汁と吸い込んだつけダレが、あふれ出ます。その味わいが美味すぎる。上等の酒でも十分に釣り合う美味さ。たまらん。　また他の具材が少し面白い。それは玉ねぎ。鴨ねぎとくれば長ネギ何だが、これはこれで工夫があると感じます。玉ねぎの出す甘みが、つけダレにはナチュラルな甘さをプラスすると思うし、また長ネギだとなしえないけど、玉ねぎな大きな具材として役割を果たします。実際、出汁吸った玉ねぎ自体がとても美味かったし！【割スープ：ブーメラン方式／最後の最後まで鴨を堪能ー】　最後にスープ割りをお願いしてフィニッシュ。少し味を薄めてくれるだけですが、これを飲んで割る前のオリジナルには、塩気があったんだと後追いで知る感覚。割って淡くしたはずなのに、全然まだまだ味わいは芳醇。鴨の力を出し切った感があり、最後の最後まで、鴨を楽しませてくれます。　総じまして、「きんちゃん渾身の一杯に酔うカモーーーー、良き週末かな」と言う感覚でして、何だか食って達成感に包まれるような一杯かと。食い終わろうかと言うタイミングで、ご店主から「こちらにお住いの方ですか？」と言われて、いえいえと恐縮。わざわざこの一杯のためにやって参りましたと伝えます。えらく恐縮されてましたけど、この味わいとこの明るい店主なら、やっぱ流行るはココ……^o^。また来るか？・・・・当然是非とも！。だって、まだ炊き込み御飯を頂いてないもの！。いろいろ来るのには画策を要しますが必ず！。ということで・・・・なので詠います！　　　食えるカモ　　　食えないカモと　　　気もそぞろ　　　慌てたカモよ　　　最後の客カモ　お粗末！と言うことで家族にも感謝しながら合掌！！今日も本当にごちそうさまでした！！！,lunch:3.8
267,00000008,日の丸 さんじ,3.62,稲荷町,35,上野にあるラーメン店「さんじ」。2012年オープンのお店で、今年の3月に味をリニューアルしたそうです。更に金曜日からは「日の丸 さんじ」と店名を変えて二毛作。鴨そば専門店となり、夏期は鴨つけそばのみの提供。11時から売りきりの営業で、夕方くらいまでのようです。ということで金曜に伺ってみると、麺メニューは「鴨つけそば」900円のみ。それに「鴨出汁炊き込みご飯」300円を注文しました。店主の「きんちゃん」は太ってはいませんが元力士。作業の前に「パンッ」と手を叩くところなど、名残を感じます。明るい奥様との2人体制で、提供もスムーズ。麺はしっかり締められ、ガラス皿に盛られています。浅草開化楼の黒全粒麺で、見た目は田舎蕎麦のようで個性的。全粒粉率が70％の「さんじ」専用麺とのこと。それほど小麦の香りは強くありませんが、ボソッとした食感が蕎麦を感じさせます。そしてつけ汁はストレートに鴨の旨味が凝縮。麺を浸けて食べてみれば、もろに「鴨せいろ」の路線です。鴨と玉ねぎの甘さに醤油のキレが加わり、日本人なら間違いなく好きであろう味。麺皿に乗った山椒を付けると味が引き締まります。更に鴨肉がゴロゴロと入っており、とても贅沢。冷凍では無く生肉を使用しており、硬くなくプリプリの弾力。フレッシュな鴨肉がたっぷり入って900円。蕎麦屋さんの鴨せいろは1500円くらいなので、凄いことだと思います。また、炊き込みご飯はたっぷり量があり、こちらにも鴨肉。これで300円と言うのもサービス精神満載。研ぎ澄ました味と言うよりは、鴨出汁を芳醇に味わう感じ。最後はスープ割りで満足しました。,lunch:3.8
268,00000008,日の丸 さんじ,3.62,稲荷町,35,このところ心境著しいさんじが金曜限定のセカンドブランドで鴨そばを出すと聞いて早速訪ねてみた。 券売機で鴨つけそば900円と味玉100円の食券をポチリ。程なくして待望の一杯が登場する。 麺は既にさんじで使われている浅草開化楼特製、全粒粉70％の黒全竜粉麺。さんじのつけ麺よりも太めの切刃12番を使用しているそうだ。確りとしたコシでツルリとしたのど越し。半端ない小麦の風味が素晴らしく、この店のトレードマークと言える存在感だ。量は180ｇほど。つけ汁は確りとした鴨感で鴨油も旨い。生の鶏ガラや丸鶏を使っているそうで、カエシと寝かせた蕎麦つゆもブレンドして日本蕎麦との融合も図っているとか。 具はつけ汁の中に鴨肉、三つ葉、玉ねぎ。麺皿の上に箸休めの山菜、味変用の山椒。鴨肉はゴロゴロと10個位は入っていただろうか。とにかく、こんなに沢山入れて赤字にならないのかと心配になるほど沢山入っている。この鴨肉はメチャ旨い。聞けば、国産の生鴨使用と言うから驚きだ。玉ねぎは甘みがあって鴨と良く合う。三つ葉は香りが良い。山菜は良い箸休めとなるナイスアイテム。 麺をつけ汁につけてズバッとすするとこれは旨い。のっけから箸が止まらず麺がどんどんと減って行く。途中で山椒を麺にまぶして食べると、ピリリと引き締まりまた旨い。あっという間に完食。スープ割も美味しく頂き完飲。ご馳走様でした。 正直、このCPには驚きました。きんちゃん（さんじ店主）のことだから、内容も今後更にブラッシュアップされて行くことでしょう。今後の更なる活躍を期待しています。,dinner:-
269,00000008,日の丸 さんじ,3.62,稲荷町,35,クレイジークラブ値段ほどは美味しく無かったです。具のチャーシューも量が少ない割に味も凡庸でした。味は普通に美味しいですがコスパはかなり悪いかなあ。主人との合う合わないありそうなお店だと思います。ごちそうさまでした。,dinner:3.0
270,00000008,日の丸 さんじ,3.62,稲荷町,35,昼訪問。Twitterでイイネ！したのを知っていてくれて喜ぶwこの日はTwitterで、「えげつない」と書かれていたから何としても仕事を早く終わらせて向かったら…残っていた！ラッキー☆粘度少なめで塩分も抑えられて飲みやすいスープ。煮干しの効き具合は最高。この香りこの味…たまらん低加水ポキポキ麺。柔らかレアチャーシュー。シャキシャキ刻み玉ねぎ。具材もスープに合いますな。ご馳走様でした！また行こう〜っと。,lunch:3.6
271,00000008,日の丸 さんじ,3.62,稲荷町,35,「さんじ」の定休日、つまり金曜日のみ「日の丸　さんじ」として営業という（笑）毎週金曜日11:00～15:00／18:00〜売り切れまでという営業時間です。ちなみに、店主のきんちゃんはキャラが濃いです！大人気のメニュー「Crazy Crab（1000円）」をいただいてきました。店主の個性がにじみ出る、これまた個性的なラーメン。低温調理のローストビーフのようなチャーシュに、刻みタマネギと青ネギという具。油の浮いたトロみのあるスープを一口飲むと・・・ウハッ、想像を超えた蟹！！！！海老系はハマっていてよく食べるけど、蟹は初めて食べました。オイリーな蟹スープが絶妙に絡み、たまにジャリッとする食感。美味しいし、面白い(笑)こんなにカニ感を味わえるラーメンは、出会った事ないですね。また行きたいです。,dinner:3.8
272,00000008,日の丸 さんじ,3.62,稲荷町,35,オーラがある。やはり流行っているお店はこんな雰囲気があるのですね！店主も元気いっぱいだし常連さんもそれに引っ張られ良い店だなと思います。らーめんはどうかというと、まだまだ完成形には距離がある感じがあります。まず、麺が固いです！自分の家でらーめんを作ろうとした時に、まだ湯が沸いていないのに空腹からか早めに茹でてしまい、結果ボソボソの食感の悪い麺になってガッカリするパターンみたいな感じです。スープとか焼豚とかは美味しいのでとても残念！そんなに麺固が流行っているのだろうか？でも良い店だと思うのでした。,dinner:3.8
273,00000008,日の丸 さんじ,3.62,稲荷町,35,2016.10.28鴨白湯のみ。濃厚な白湯汁に鴨の旨味があり、低加水の開花楼特製麺が絡み美味しい。硬めに頼まなくても、少し硬めに出てくる。鴨出汁が詰まった肉団子が3つもあり、満足度が高い。並びは到着時に7人くらいだったが、12:50過ぎに中に入れ、13:05には食事終了した。2016.11.11奇跡的に並んでなくスムーズに入れた。,lunch:4.1
274,00000008,日の丸 さんじ,3.62,稲荷町,35,お昼に訪問食券を買って外で待ちます。食べ終わったお客さんはゾロゾロ出てきましたが、暫く店内には入れませんでした。小雨も降ってたから入れて欲しかったな。。お蕎麦はサクサク歯応えで量もたっぷり！つけ汁は柔らかい鴨肉がたっぷりで美味しかったです。,lunch:3.0
275,00000008,日の丸 さんじ,3.62,稲荷町,35,◆ランボルギーニ麺食いツーリング平日の「さんじ」へ何度もお邪魔してるものの金曜限定で提供している鴨つけめんは未食。最近、いろんな方から美味しい噂を聞くその金曜限定の「日の丸さんじ」へ。強い日差しの下、割込み客を注意した事によるプチ喧嘩もありながら、まろやかかつ鴨とダシの香ばしさが引き立つ採算度外視の鴨つけそばを美味しく頂きました。⚫︎日の丸さんじ鴨つけそば：900円◾︎食獣まろ http://instagram.com/menterromaro/ https://ameblo.jp/korinai-menmen/,lunch:-
276,00000008,日の丸 さんじ,3.62,稲荷町,35,東京メトロ銀座線稲荷町駅出口を上がったら、浅草通りを上野駅方面へ進みます。東上野三丁目の十字路を左に曲がり100mほど右手に「さんじ」という店があります。こちらは金曜限定営業店名だそう。2016年8月5日昼訪問。一点メニューの「鴨つけそば」を注文。それと鴨出汁炊き込みご飯。まず、ご飯ですが、炊き方がゆるかったかな…ベチャベチャでちと残念。鴨つけそばはかなり美味しいね。つけ汁は臭み無いプリプリ鴨肉が小ぶりながらも、たっぷり入ってイイね。麺は黒色全粒粉を使用してるみたい。少し平打ちでパツパツと歯で切れる感じは独特でやみつきになりそう。,lunch:3.6
277,00000008,日の丸 さんじ,3.62,稲荷町,35,写真で見た感じ焼そばみたいに見えた此方の浅草開化桜特注黒全粒麺、実際には田舎蕎麦風の佇まいで食欲をそそる。鴨と玉葱のsimpleなsoupに山椒が別添。最初にスープを一口飲んだ所しょっぱいだけで旨味なし(;´д｀)ところが流石元力士、食べ進めるうちに、兎に角鴨肉の旨さが素晴らしい事に気付く、そう「うっちゃり」が見事に決まった！この肉単体の旨味を最大限引き出した他とは違うこのsoupの製法に凄く興味が湧く。元力士だけにちゃんこの裏技が効いているのだろうか？普通ラーメン屋的な手法ではsoupで鴨感を出すことが最優先され、肉はチャーシューの手法で提供される事が多いからだ。そういう意味で此方は正に鴨が主役のつけそばと言っていいだろう。欲を言えばsoupの鴨感も更にupすれば完成度はかなり高くなると思う。〈評価3.9+オリジナリティー0.1=4.0〉,lunch:4.0
278,00000008,日の丸 さんじ,3.62,稲荷町,35,稲荷町「さんじ」の金曜日限定業態、鴨そば専門「日の丸　さんじ」にて夏季営業の麺類は「鴨つけそば」only＋　ご飯モノのサイドメニューで「鴨出汁炊き込みご飯」もアリとのことで両方オーダーして待つこと暫しまるで日本蕎麦の様な見た目の浅草開化楼特製「黒全粒粉麺」を鴨の旨味満載で、具に鴨肉もゴロゴロ入ったつけ汁でスルスルッと堪能しつつ傍らの鴨出汁炊き込みご飯もガッツリ完食〜因みに、価格は鴨つけそば900円＋鴨出汁炊き込みご飯300円と、ランチにしては決して安くない金額だけどそこらの日本蕎麦屋の鴨南蛮／鴨せいろの価格設定を考えたら、むしろオトク感があるかなｗ,lunch:-
